,book_title,book_authors,book_desc,book_edition,book_isbn,genres
As Flies to Wanton Boys,Allan Batchelder,"You are TARMUN VYKERS, the Reaper, laid low by a sorcerous wound and languishing in a sick bed for years until your services are unexpectedly required again, and the means to get you back on your feet rather conveniently appears in the person of Her Majesty's First Mage... CINDOR, the kingdom's most experienced wizard and a skilled politician. Can you trust him, and what will he ask in return for his help? And what of the beautiful healer, AOIFE, who insists on accompanying you on Cindor's quest? Surely, she's not as emotionally aloof as she pretends, and, if not, what is she hiding? LONG PETE, too, is caught up in Cindor's web. The wizard has plans for Long and his crew that may save the kingdom, but tear friendships and lives asunder. Ride with the half-crippled Reaper again, as he crosses a monster-filled sea and a dark and threatening continent to engage in the most unusual battle of his life and uncover an unthinkable secret. Are you a fan of: Joe Abercrombie's First Law series, Steven Erikson's The Malazan Book of the Fallen, Glen Cook's Chronicles of the Black Company, or Patrick Rothfuss' Kingkiller Chronicle? If so, grab your copy of As Flies to Wanton Boys now!", ,9781494832520,Fantasy|Fantasy|Dark Fantasy|Heroic Fantasy|Sword and Sorcery
The Road to Rebirth,Dean F. Wilson,"THE DYING BREATH. THE DYING WILL. THE DYING HOPE. After the catastrophe of the Call of Agon, Ifferon and his companions find themselves in the unenviable situation of witnessing, and partaking in, the death of another god—this time Corrias, the ruler of the Overworld. With Corrias locked inside the corpse of the boy Theos, he suffers a fate worse than the bonds of the Beast Agon. Yet hope is kindled when the company find a way to restore the boy, and possibly the god, back to life. The road to rebirth has many pitfalls, and there are some who consider such meddling with the afterlife a grave risk. The prize might be life anew—but the price might also be a second death.", ,9781909356030,Fantasy
Island of Silence,Lisa McMann,"Second book in the middle grade dystopian fantasy series, Unwanteds.The battle is over. The magical barrier between the dreary land of Quill and the fantastical world of Artimé is gone. Now residents of both places are free to mingle, but tensions are high. The artistic warriors of Artimé struggle to forgive those in Quill who condemned them to death, while the Quillens attempt to recover from the shock of Artime’s existence, the loss of their leader, and the total collapse of their safe, orderly world.14-year-old Alex Stowe has recovered from his physical wounds since his death-defying role in Artime’s victory, but his confidence is shattered. He battles self-doubt after Artimé’s beloved mage, Mr. Today, makes a stunning request, which is further complicated by the mysterious arrival of two silent, orange-eyed teenagers.Meanwhile in Quill, Aaron is devastated by his fall from grace and seething with anger toward his twin brother Alex. Spurred by rage, Aaron recruits a team of Restorers and devises a masterful plan of revenge that will return him to power… if no one gets in his way.", ,9781442407718,Fantasy|Childrens|Middle Grade|Young Adult|Fiction|Science Fiction|Dystopia|Fantasy|Magic|Adventure|Childrens|Audiobook|Young Adult|Young Adult Fantasy
Realm of the Northern Castle,Sharon Wheater,"Commander Sabien Campbell battles his own inner demons along with the dark magic he faces to take down the Northern Castle. Nothing is how it seems, the world has gone into turmoil, they realize that this battle is bigger than they could ever imagine.",First, ,
Rhidauna,Paul E. Horsman,"It was to have been a simple boar hunt. But Fate and the friends own inexperience turn it into disaster.With one of them badly hurt, Ghyll Denhalf and his friends return to their castle - to find it burned by a band of monstrous firebirds and black-clad golems.Now, hunted by dark necromancers of an obscure, long-forgotten organization, they travel through the kingdom of Rhidauna on an epic journey of revenge and discovery, magic and desperate sword fights, bitter enmity and warm friendship.Note: The first three books of the series (Rhidauna, Zihaen, Ordelanden) form a trilogy. Following volumes will be brought out in a standalone form.OUT OF PRINT",1,9789491730016,Fantasy|Young Adult
The Battle Sylph,L.J. McDonald,"He is one of many: a creature of magic, unrelentingly male. He is lured through the portal by pure female beauty, a virgin sacrifice. She is killed, and he is silenced and enslaved.Such a dark ritual is necessary. Unlike their elemental cousins—those gentler sylphs of wind and fire—battlers find no joy in everyday labor. Their magic can destroy an army or demolish a castle, and each has but one goal: find his queen, then protect and pleasure her at any cost. What would a maiden do if she were given such a servant? What would befall that kingdom foolish enough to allow a battler to escape? Young Solie and the people of Eferem are about to find out.", ,9780843963007,Fantasy|Romance|Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy Romance|Fantasy|Magic|Fiction|Adult|Paranormal|Shapeshifters|Fantasy|Urban Fantasy
Malicious,Alissa T. Hunter,"Being the daughter to the Devil has its draw backs, just ask seventeen-year-old Desdemona Starr, aka Dessi, who attends the Morning Star Institute, a private school where teenage Hellions, paranormals like Dessi, can learn and practice their Hell-given crafts. There Dessi’s life takes a dramatic turn towards chaos when she learns she’s part of a prophecy foretelling that she will one day tip the scale of Light or Dark, ultimately creating a war between Heaven and Hell.Dessi finds herself at the top of the hit list when soul-sucking demons attack the institute in an attempt to end the prophecy. Thankfully, Dessi has two of the strongest teenage shape-shifting-Hellhound-boys on her side. Not to mention finding herself within a love triangle can only complicate matters. Until she chooses her path and the prophecy ends, her internal war between Light and Dark is not over. Danger lurks around the corner with the help of her friends, she’ll be ready!", , ,Fantasy
Videssos Besieged,Harry Turtledove,"With the arrival of spring, Emperor Maniakes vows to unleash his troops against the enemy capital, where a hated despot sits arrogantly upon the throne.But from the moment Maniakes reaches the land of the Thousand Cities, he is plagued by a question no one can answer. Where is his nemesis, the ruthless commander whose cavalry no opposing force can withstand?The answer is cataclysmic....", ,9780345402998,Fantasy|Science Fiction|Science Fiction|Alternate History|Science Fiction Fantasy
Dragons of the Valley,Donita K. Paul,"War threatens the peaceful land of Chiril… can one painter-turned-reluctant-swordsman really help? With an invasion of her country imminent, Tipper Schope is drawn into a mission to keep three important statues from falling into the enemy’s clutches. Her friend, the artist Bealomondore, helps her execute the plan, and along the way he learns to brandish a sword rather than a paintbrush. As odd disappearances and a rash of volatile behavior sweep Chiril, no one is safe. A terrible danger has made his vicious presence known: The Grawl, a hunter unlike any creature encountered before. To restore their country, Tipper, Bealomondore, and their party must hide the statues in the Valley of the Dragons and find a way to defeat the invading army. When it falls to the artistic Bealomondore to wield his sword as powerfully and naturally as a paintbrush, will he answer Wulder’s call for a champion?", ,9781400073405,Fantasy|Young Adult|Fantasy|Dragons|Christian|Christian Fiction|Christian Fantasy|Fiction|Christian Fiction|Fantasy|Magic|Religion|Fantasy|High Fantasy
Scorn of Angels,John Patrick Kennedy,"Nyx, Queen of Hell, lies broken and burning in a box at the bottom of the Lake of Fire, put there but her lover Tribunal, who is God’s Son. Nyx’s daughter Epiphenia, has been slaughtered by Tribunal and Lucifer. Her companions, Persephone and Ishtar, were captured and are now suffering unspeakable torture. Lucifer, once Nyx’s second-in-command, has taken over Hell and is ruling with a depraved will and an iron fist. And on Earth, Arcana, Angel of Heaven, has arrived a thousand years too late.And that isn’t even the worst of it.Tribunal is going to destroy the human race, if he can keep God from noticing. He’s already building a wall of illusion to hide creation from the eyes of God. And when that wall is complete, Tribunal will order Lucifer to take his Descended Angels and destroy all of humanity.And that’s just for a start.Now the Angels in Heaven and the Queen of Hell must join forces to defeat a greater power than any of them have ever faced, and at stake is the very existence of Creation, and of God himself!", , ,Fantasy|Paranormal|Angels|Fantasy|Paranormal|Fantasy|Mythology|Fiction|Adult|Paranormal|Demons
Winterfinding,Daniel Casey,"Winterfinding, book two of the Ascendant Realms series, picks up after where Adversaries Together left off. After defeating the pirate mercenary Asa Salda, Avery Roth leaves his new allies and goes north to deliver to his elders-the mysterious Caretakers-the orphaned child Colm. Meanwhile, Jena Char erases any traces of the group to prevent or stall any further bounty hunters.Wynne Landis has gone to the seat of the world's dominate religion, The Cathedral in the city of Sulecin, in the hopes of negotiating an end the siege of his home city of Rikonen. His daughter Fery stays by the side of the fallen paladin Goshen Staad, the mercenary Declan Rainway, and the priestess Kira Ambrose as they discover more about who is pursuing them and why.All the while, the Seven Spires has amassed an army set to conquer Rikonen with The Cathedral's blessing. But before it can set out on its war path, intrigue unsettles The Cathedral as word arrives of an armada from the far southern nation of Lappala. Do they want war? Trade? Or something else?", ,9781511442541,
Apprentice,Rachel E. Carter,"She survived a trial year at the Academy of Magic, but that was the easy part…Now sixteen-year-old Ryiah is an apprentice of Combat, her school’s most notorious faction. When she finishes, she will be a war mage, but in order to do so, she has to survive four years traveling across Jerar, training with a master she hates, her old nemesis, Priscilla, and Prince Darren, her sometimes-rival sometimes… more?Ry’s new apprenticeship is nothing like what she prepared for. War is on the horizon and her lessons aren’t just for practice anymore.It’s time to fight.", , ,Fantasy|Young Adult|Fantasy|Magic|Romance|Young Adult|Young Adult Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Paranormal|Adventure|Romance|Fantasy Romance
The V Girl: a Coming of Age Story,Mya Robarts,"Romance set in a dystopian futureIn post-apocalyptic North America two emerging nations are at war and sexual slavery is legal. Lila Velez desperately wants to lose her virginity before the troops visit her town and take it away by force. She makes plans to seduce her only friend. Lila does not love him, but he is the only man who has shown her true affection, an affection she is willing to take as a substitute for love.Lila hides a secret that will bring her closer to Aleksey Fürst, a foreign, broody man who she distrusts because of his links to the troops and his rough, yet irresistible appearance. He offers Lila an alternative to her plans, a possibility that terrifies her…and tempts her in spite of herself.With threats looming at every turn and no way to escape, Lila fears that falling in love will only lead to more heartache. The consequences of laying down her arms for Aleksey and welcoming hope might destroy more than her heart. They might force her to face the worst of her nightmares becoming a reality. Is love possible in a world that has forgotten what the human touch is?", , ,Romance|Young Adult|Coming Of Age|Young Adult|Science Fiction|Dystopia|War|Love|Fiction|Science Fiction|New Adult|Apocalyptic|Post Apocalyptic
Call the Lightning,Laurie Olerich,"Something watches in the dark. It plots. It lusts. It hungers for more than her blood.After a disastrous raid leaves the team devastated, Mica and her Primani must get it together and get back to work. Evil doesn't grieve and the demon Dagin is upping the ante. In this second installment of the Primani series, the Primani are bombarded by shadowy enemies who threaten everything they know. When Mica is targeted, all hell breaks loose. Desperate to save her life, Killian pulls Mica into his private world of altars and blood. His intentions were honorable, but his secrets could destroy them both.When Killian takes over her training, Mica's mysterious powers evolve in a stunning new direction. Determined to learn control, she's unaware of the unseen eyes watching her every movement. But as the body count grows, she can't ignore the terrifying truth any longer.As the Primani struggle to destroy their personal demons, humans go about their business while a terrifying fate is hatching in the tunnels under their feet.", ,9781492767596,Fantasy|Fantasy|Paranormal
The Fall of Icarus,N.R. Bates,"Three interconnected short-stories set in Paris explore the issue of choice, survival and transformation. In the first story, a young man on his first business trip is waylaid by an aberrant elevator. In the pivotal tale, a young scientist re-imagines the Greek myth of Icarus and his fall to earth. In the final story, a young woman who cannot recall her own name relates the fantastical tale of a girl who can fly.", ,9780993190582,Short Stories
Heart and Skull,L.V. Barat,"The saga continues…Sillisnae, who is in love with the shapeshifter Hawk, escapes King Emeril when he attempts to make her his mistress but she is captured and sold into slavery. Invaders reroute her slave ship to a haunted city where ghosts give prophecy and portals open to other worlds. Her captors search for the Crystal Skull, an ancient relic that alters reality and only through Sillisnae’s inherent talent can they unleash its power.Hawk returns the sorceress Sheena to Jaanaar to serve out punishment in an ascetic hillnon. But Sheena has other plans and is helped by a god to carry them out.Upon learning Sillisnae was made a slave, Hawk joins forces with an old pirate and ventures into the haunted city to search for her. Little does he know a dragon in human form awaits to reveal the ultimate secret of the Crystal Skull.A cannibalistic tribe plagues the village of Martine where Lananell has become the Healer. Curious, she spies on them only to discover the terrible secret of the bodies they devour…The Linnsonian invaders need Sillisnae, Lananell and Sheena to activate the Crystal Skull. But will Hawk be able to stop them before it’s too late?", ,9780996177023,
Iron and Smoke,Brandon Nolta,"Welcome to the United States of America in the 1880s: Settlers are moving west, as do the iron horses that bring them by rail ... and somewhere in those vast regions of deserts and native tribes, a darkness is gathering. Calls Thunder Song, a powerful Shoshone shaman, senses it first, and reaches out to the Western Council, an association of magi and other magical folk, for possible insight and assistance. In response, the Council sends a single magus, Aquinas Moore, as a token gesture, but what starts as a simple diplomatic mission for Aquinas turns into a struggle for existence against a foe more terrible than any of them has ever encountered, which has already infiltrated the halls of power. Now, these unlikely allies must band together with a pair of Native American deities and a dead man to fight off a threat from outside the universe, a threat that intends to not only conquer, but change the very nature of existence.", ,9781940233185,
The Verne Legacy,Tom   Ford,"Richard Pours, Philadelphia resident and new college grad, is excited to find his first job. But despite his 4.0 GPA, master's degree, and secret photographic memory, no one will hire him--until a mysterious letter arrives offering him $300,000 to be the recorder on an expedition. Stranger yet, when he arrives for his interview, he doesn't have to convince anyone that he is right for the job.After his unusual interview, Richard is whisked away to meet his travel companions. An impressive mix of doctors specializing in a variety of sciences--and a musician--will accompany Richard on his expedition, which will take them to lands unseen since the dawn of time. The voyage has barely begun when Richard discovers that he's not the only one aboard who has unique abilities--and the uncanny similarities between him and his colleagues don't end there.", ,9781634138987,Adventure|Science Fiction
The Force Unleashed II,Sean Williams,"As ruthless apprentice to Darth Vader, Starkiller was mercilessly schooled in the ways of the dark side, commanded to exterminate the last of the purged Jedi Order, and groomed for the ultimate Sith power play: assassination of the Emperor. He served without question, killed without remorse, and lost his heart without warning to beautiful Imperial fighter pilot Juno Eclipse, never suspecting that he was just a tool in the schemes of his masters—until it was too late to escape their lethal betrayal.Juno mourned Starkiller as dead—but now he is back, purged of all memories and programmed to kill. And as fate brings Juno and Starkiller closer to reuniting, with Darth Vader determined not to lose his assassin a second time they will both have to make a stand. The prize is freedom. The punishment for failing will be eternal enslavement to the dark side of the Force.", ,9780345511546,Media Tie In|Star Wars|Science Fiction|Fiction|Fantasy|Audiobook|Adventure|War|Space|Science Fiction Fantasy|Sequential Art|Comics
Dragon's Fire,Tiger Hebert,"""It didn’t always feel like this. How? I can’t remember, but it wasn’t like this. No, not like this... It was cold and dank, and then there was the fear. To stand in his presence, in awe and reverence of his power, his might, it was intoxicating... but the fear never leaves."" - Ekrin, High Priest of the Black DragonA rising tide of violence is spreading across Darnisi, and it threatens to cast all of Aurion into war and chaos. A terror straight out of nightmares is at the heart of the corruption. Using the dark arts of seduction, the shadow drake bends and twists the will of those who would seek his power, to his own ends. Aurion’s remaining races forge unlikely alliances in order to survive the dragon’s scourge. As reality sets in, our survivors face a very grim future. Could their only hope of survival truly be found in the cryptic writings of ancient prophecy?", ,9781634499194,Fantasy|Fantasy|Dragons
Echoes of the Great Song,David Gemmell,"The Avatars are immortal and live like kings–even though the empire is dying. Their immortality is guaranteed by magic crystals whose influence is now waning, overwhelmed by the sheer power of a great flood and a sudden ice age. But when two moons appear in the sky, and the ruthless armies of the Crystal Queen swarm across the land bringing devastation and terror, the Avatars unite with their subjects to protect their universe.As the cities face imminent destruction, three heroes emerge. Talaban, a warrior haunted by tragedy; Touchstone, the mystic tribesman seeking his lost love; and Anu, the Holy One, the Builder of Time. And when all seems lost, two others enter the fray: Sofarita, the peasant girl who will inspire a legend, and the madman, Viruk, who will become a god. . . .", ,9780345432322,Fantasy|Fiction|Fantasy|High Fantasy|Fantasy|Epic Fantasy|Fantasy|Heroic Fantasy|Epic|Novels|Science Fiction|Science Fiction Fantasy|Fantasy|Magic
The Buried Symbol,Jeffrey L. Kohanek,"Buried away for centuries, a forgotten magic lurks...waiting to returnThey tell Unchosen, ""Accept your fate and you'll be rewarded in the next life."" The threat of execution is their recourse.Rejecting his role as an outcast, Brock risks his life and obtains a false rune, marking him a member of the Empire's ruling class. Under a veil of deception and backed by natural talent, the teen then schemes his way into a school where the Empire’s future leaders are trained.Within the Academy, a legendary school of magic, science, politics, and combat, he uncovers secrets kept hidden for centuries - secrets that expose cracks in the foundation of Empire society. Among his discoveries is a long forgotten magic, powerful and dangerous - a magic he is determined to wield. Caught between his continued charade and a desire to tame his frightening new abilities, one misstep on either front could destroy him.", ,9781612966922,Fantasy|Young Adult|Fiction|Fantasy|Magic|Adventure|Young Adult|Young Adult Fantasy|Business|Amazon|Young Adult|Coming Of Age|Science Fiction Fantasy|Audiobook
The Forgotten Tale,J.M. Frey,"Forsyth Turn has finally become a hero—however reluctantly. But now that Lucy Piper has married him and they’ve started a family in her world, his adventuring days are behind him. Yet not all is as it should be. Beloved novels are disappearing at an alarming rate, not just from the minds of readers like Pip, but from bookshelves as well. Almost as if they had never been. Almost like magic.Forsyth fears that it is his fault—that Pip’s childhood tales are vanishing because he, a book character, has escaped his pages. But when he and Pip are sucked back into The Tales of Kintyre Turn against their will, they realize that something much more deadly and dire is happening. The stories are vanishing from Forsyth’s world too. So Forsyth sets out on a desperate journey across Hain to discover how, and why, the stories are disappearing… before their own world vanishes forever.In this clever follow-up to The Untold Tale, The Forgotten Tale questions what it means to create a legacy, and what we owe to those who come after us. ----Praise for The Accidental Turn series.If I could mark this as 10/5 stars, I would, but that's impossible, so 5/5 it is, with much hearts and swoons. The Untold Tale is delicious, each word meant to be savoured, breathed in, nibbled at, full of hidden delight and wonder. -- Ana Tan, A Tsp blogThis story is nothing short of fun, unexpected, and a little bit queer. If your interested in a Science Fiction/Fantasy undertaking with all of the ingredients of a queer anthology, The Untold Tale is for you. - Dallas Barnes, PInk Play Magazine“I started reading Untold Tale, and was captivated. This superb novel grabbed me from the opening sentence, and never let go. The very best fantasy stories show us fresh new settings in which deeds and events matter—but first and foremost, they give us colorful, captivating characters we fall in love with, or love to hate, or are fascinated by.	Untold Tale does all of this, and more. We see someone from a world we know plunged into a world that is strange to us, through the eyes of that unfamiliar world. And we care what happens to her, and to everyone we meet in Untold Tale’s pages.	And the whole tale is several clever twists on the oh-so-familiar fantasies we’ve read before.	I want more. Books more” —Ed Greenwood, Forgotten RealmsI think that J.M. Frey's The Untold Tale is the most important work of fantasy written in 2015. It may be the most important work of fantasy written this decade, but I'll have to get back to you on that in 2020. -- Mike Perschon, PhD", , ,Fantasy
In the Company of the Dead,Ciara Ballintyne,"Only a fool crosses a god, but Ellaeva and Lyram will do anything to get what they want.Chosen as a five-year-old orphan to be the Left Hand of Death, Ellaeva has nothing to call her own—nothing except a desire to avenge her murdered parents. Her duties leave her no time to pursue the man responsible, until both her work and revenge lead to the same place—the lonely castle where Lyram Aharris is serving out his exile for striking his prince.Lyram is third in line for the throne, and when the castle is unexpectedly besieged, he fears his prince means to remove him from contention for the crown permanently. Ellaeva’s arrival brings hope, until she reveals she has not come for the siege, but instead she hunts the castle for a hidden necromancer dedicated to the dark god of decay.Within their stone prison, Ellaeva and Lyram must fight to save themselves from political machinations and clashing gods. But as the siege lengthens, the greatest threat comes from an unexpected quarter.", , ,Fantasy|Fantasy|Magic|Fantasy|Epic Fantasy
The Path of Flames,Phil Tucker,"A war fueled by the dark powers of forbidden sorcery is about to engulf the Ascendant Empire. Agerastian heretics, armed with black fire and fueled by bitter hatred, seek to sever the ancient portals that unite the empire - and in so doing destroy it.Asho--a squire with a reviled past--sees his liege, the Lady Kyferin, and her meager forces banished to an infamous ruin. Beset by tragedy and betrayal, demons and an approaching army, the fate of the Kyferins hangs by the slenderest of threads. Asho realizes that their sole hope of survival may lie hidden within the depths of his scarred soul--a secret that could reverse their fortunes and reveal the truth behind the war that wracks their empire.Unpredictable, fast paced, and packed with unforgettable characters, The Path of Flames is the first installment in a gripping new epic fantasy series.", , ,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy|Epic|Audiobook|Fantasy|Magic|Fantasy|Dark Fantasy|Adult|Romance|Fantasy Romance
The Anonymous Man,Vincent L. Scarsella,"What if one day you could become anonymous, free of obligations, free to do what you have always wanted to do?That's exactly what Jerry Shaw pulls off after faking his death to collect on a $4 million life insurance policy. But just when Jerry thinks he has escaped his former life, he is betrayed by his co-conspirators, his wife and best friend, and learns that a tenacious insurance company investigator is hot on his heels.You won't be able to put down this twisting and suspenseful novel, wondering if Jerry will ultimately get to do what he has always wanted, to become anonymous, just like the hero of his comic book creation, The Anonymous Man, and then not only draw his further adventures, but live them.Thank you for your interest,DigitalFictionPub.com", , ,
The Mage with the Dragon Magic,Irfan  Mirza,"Taro is still trying to come to terms with his new role of dragon king. His coronation was but a few short days ago, and yet the man is given no time to rest. After being plagued by a strange dream, he wakes up to find that a shadow has fallen over the horizon. There’s a beast of the worst sort moving towards them, and fast. It quickly becomes apparent that this is not a creature the humans nor the dragons can face down on their own. Taro’s only hope is to unite these two groups, who have been warring with each other for countless years.", , ,
The Immortal Serpent,K.E. Barron,"Jeth, cursed at birth, is forced to leave his homeland and find a place for himself in a world descending into war. Overnight, he goes from fervent soldier to desert thief who now must lie, cheat, and steal to survive in a hostile, foreign land alongside an enigmatic and sultry companion. Across the ocean, Vidya undergoes a harrowing transformation into a winged weapon that will avenge her mother and save her island nation. Their fates are entwined by the infamous Overlord of Herran. One is running from him, the other is hunting him. Neither can escape the Immortal Serpent.", ,9780995323414,Fantasy
The Dragons of Nova,Elise Kova,"Cvareh returns home to his sky world of Nova with the genius crafter Arianna as his temperamental guest. The mercurial inventor possesses all the Xin family needs to turn the tides of a centuries-old power struggle, but the secrets she harbors must be earned with trust -- hard to come by for Ari, especially when it comes to Dragons. On Nova, Ari finds herself closer to exacting vengeance against the traitor who killed everything -- and everyone – she once loved. But before Ari can complete her campaign of revenge, the Crimson Court exposes her shadowed past and reveals something even more dangerous sparking between her and Cvareh.While Nova is embroiled in blood sport and political games, the rebels on Loom prepare for an all-out assault on their Dragon oppressors. Florence unexpectedly finds herself at the forefront of change, as her unique blend of skills -- and quick-shooting accuracy -- makes her a force to be reckoned with. For the future of her world, she vows vengeance against the Dragons.Before the rebellion can rise, though, the Guilds must fall.", ,9781619845534,Fantasy|Science Fiction|Steampunk|Fantasy|Dragons|Romance|Young Adult|Fantasy|Magic|Fantasy|High Fantasy|Adult|Science Fiction|New Adult
The Carbynarah Chronicles: An Epic Fantasy Adventure,Jon Franklyn,"Enter a world of fantasy and magic …The Carbynarah Chronicles – a new Amazon bestseller From the pen of author Jon Franklyn, comes an epic tale of two opposing factions locked in a bitter conflict that has waged since the beginning of time. The Carbynarah Chronicles takes the reader on an epic tale of magic, swords, and sorcery as the battle for the very soul of this magical realm unfolds. With a cast of unforgettable characters, perfectly paced adventures, and epic battles, The Carbynarah Chronicles delivers a world that leaves the reader desperate for more. Prepare for an epic journey of fantasy, swords, and a battle for a world of unsurpassed magic. The Carbynarah Chronicles is delighting readers with its epic tale of magic wielders and an ending that blows everyone away. Aimed at the entire family, The Carbynarah Chronicles is destined to become a classic, in science fiction and fantasy, that will capture the imagination of all generations. Thank you for reading! We can’t wait for you to discover the incredible world of Carbynarah.", , ,Fantasy
An Echo of Things to Come,James Islington,"The second book in a glorious new fantasy trilogy by the next major force in commercial epic fantasy. In the wake of the devastating attack on Ilin Illan, an amnesty has been declared for all Augurs - finally allowing them to emerge from hiding and openly oppose the dark forces massing against Andarra. However as Davian and his new allies hurry north toward the ever-weakening Boundary, fresh horrors along their path suggest that their reprieve may have come far too late. In the capital, Wirr is forced to contend with assassins and an increasingly hostile Administration as he controversially assumes the mantle of Northwarden, uncovering a mystery that draws into question everything commonly believed about the rebellion his father led twenty years ago. Meanwhile, Asha begins a secret investigation into the disappearance of the Shadows, determined to discover not only where they went but the origin of the Vessels that created them - and, ultimately, a cure. And with time against him as he races to fulfill the treacherous bargain with the Lyth, Caeden continues to wrestle with the impossibly heavy burdens of his past. Yet as more and more of his memories return, he begins to realise that the motivations of the two sides in this ancient war may not be as clear-cut as they first seemed...The Licanius TrilogyThe Shadow of What Was LostAn Echo of Things to Come", ,9780316274111,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy|Audiobook|Adult|Fantasy|Magic|Science Fiction Fantasy|Epic|Adventure
The Stepsister Scheme,Jim C. Hines,"What would happen if an author went back to the darker themes of the original fairy tales for his plots, and then crossed the Disney princesses with ""Charlie's Angels?"" Hines delivers a new take on what happened to Cinderella and her prince after the wedding. Original.==You know how all those old fairy tales take you through lots of scary adventures till you finally reach that inevitable line: ""And they lived happily ever after..."" Guess what? It's not true. Life in never-never land isn't all sweetness and light. Cinderella - whose real name is Danielle Whiteshore (nee Danielle de Glas) - does marry Prince Armand. And (if you can ignore the pigeon incident) their wedding is a dream-come-true.But not long after the ""happily ever after,"" Danielle is attacked by her stepsister Charlotte, who suddenly has all sorts of magic to call upon. And though Talia - otherwise known as Sleeping Beauty - comes to the rescue (she's a martial arts master, and all those fairy blessings make her almost unbeatable), Charlotte gets away.That's when Danielle discovers a number of disturbing facts: Armand has been kidnapped and taken to the realm of the Fairies; Danielle is pregnant with his child; and the Queen has her very own Secret Service that consists of Talia and Snow (White, of course). Snow is an expert at mirror magic and heavy-duty flirting.Can three princesses track down Armand and extract both the prince and themselves from the clutches of some of fantasyland's most nefarious villains?", ,9780756405328,Fantasy|Fantasy|Fairy Tales|Fiction|Young Adult|Retellings|Science Fiction Fantasy|Fantasy|Magic|Adventure|Adult|Fairy Tales|Fairy Tale Retellings
Dawning Ascent,Jen L. Grey,"Struggle and betrayal will lead to heartache but light can prevail. Treated like a stranger in her own kingdom, Ariah has learned to live in the shadows. She catches the eye of her life long crush and an unlikely ally as she comes into her own powers. She struggles to find truth and trust along a dangerous journey. Only one thing is certain; nothing will ever be the same for her again. Enemies come to light and distrust spreads. She is no longer safe; will she make the right decision on who to trust? Will she be able to keep her growing powers hidden? Only time will tell in the dawning ascent.", , ,Fantasy|Romance|Young Adult|Fantasy|Magic
The Potted Quiz: Volume Eight,Andy    Rose,"The Potted Quiz Volume Eight is a multiple choice quiz book based around the magical world of Harry Potter and his friends. With 4 levels of question difficulty - Easy, Not So Easy, Hard and OUCH!! - there are fun and challenges for Potter fans of all ages. Covering all 7 of the JK Rowling books, you'll be spellbound by 500 different questions from Harrys' first year at Hogwarts to his last. Who is the conductor of the Night Bus? What type of dragon egg does Hagrid have? Nearly Headless Nicks' Death party celebrates how many years since he died? Whose wand is Cherry Wood, eight and three-quarter inches with a unicorn hair core?", , ,
Phantastes,George MacDonald|Lin Carter,"C.S. Lewis said that upon reading this astonishing 19th-century fairy tale he ""had crossed a great frontier,"" and numerous others both before and since have felt similarly.In MacDonald's fairy tales, both those for children and (like this one) those for adults, the ""fairy land"" clearly represents the spiritual world, or our own world revealed in all of its depth and meaning. At times almost forthrightly allegorical, at other times richly dreamlike (and indeed having a close connection to the symbolic world of dreams), this story of a young man who finds himself on a long journey through a land of fantasy is more truly the story of the spiritual quest that is at the core of his life's work, a quest that must end with the ultimate surrender of the self.The glory of MacDonald's work is that this surrender is both hard won (or lost!) and yet rippling with joy when at last experienced. As the narrator says of a heavenly woman in this tale, ""She knew something too good to be told."" One senses the same of the author himself.Newly designed and typeset in a modern 6-by-9-inch format by Waking Lion Press.", ,9781600964015,Fantasy|Fiction|Classics|Christian|Literature|Fantasy|Fairy Tales|Christian Fiction|Science Fiction Fantasy|Literature|19th Century|Novels
Road of a Warrior,R.K. Lander,"Best Indie Book Award 2018. Best-selling author R.K. Lander's second book in the Silvan Series.A light in the forest, a king returned, a past to claim.Fel'annár is an immortal half-blood warrior from the Deep Forest, an orphan whose questions were never answered. With a dream of becoming a Silvan captain in an army ruled by the Alpine elves, he is sent to protect a prince of the realm on a journey to Tar'eastór, land of the mighty Alpine elves and of Fel'annár's own father - whoever he was.His nascent powers continue to evolve while his shrouded past finally surfaces. The truth he never thought to hear will thrust him onto a path strewn with political intrigue, discrimination, self-discovery – and danger.Meanwhile, a failing king will rise from the depths and reclaim his place as leader of the Great Forest. Warriors will battle the enemy on the borders, while at court, councillors will clash over the racial divide that is tearing them apart.They say that civil war is coming, but one elf can avoid it - if he can embrace his past, control his powers and accept the role he is destined to play. From warrior to master and beyond, Fel'annár is The Silvan who can restore peace in the Great Forest, or cast it into eternal chaos.Road of a Warrior is the second book in the epic fantasy series The Silvan, by R.K. Lander. If you’re looking for non-stop action and a story of family, friendship and valor, don’t miss out on this stunning second installment.", , ,Fantasy|Fantasy|Elves|War|Military Fiction|Fantasy|Epic Fantasy|Young Adult|Fiction|Historical|Medieval|Fantasy|Magic|Audiobook|Adventure
