,book_title,book_authors,book_desc,book_edition,book_isbn,genres
Heavy Time,C.J. Cherryh,"Discovered alone and without his memory on his drifting ship, pilot Paul Dekker is accused of the murder of his crew members and he must rely on the help of renegade miner Morris Bird to learn the truth.", ,9780517092125,Science Fiction|Fiction|Space|Space Opera|Science Fiction Fantasy|Speculative Fiction|Fantasy|Space|Audiobook|Science Fiction|Hard Science Fiction|Science Fiction|Military Science Fiction
Doctor Who: Spiral Scratch,Gary Russell,"When the Doctor and Mel receive a message about the Lamprey, the Doctor is confused. He's never heard of such a thing. Mel on the other hand has, which is odd as the Lamprey is a demon from a distant planet, far, far in the future - somewhere she's never heard of, let alone visited. Meanwhile two strangers are watching every move the Doctor makes, one minute stopping calamity, the next causing it. Are they the force for good that they claim? Just as Mel thinks she's got this time-travelling business sorted out once and for all, along comes the peculiar Pierrot family to challenge everything she believes to be real...", ,9780563486268,Media Tie In|Doctor Who|Science Fiction|Fiction|Science Fiction|Time Travel|Novels|Fantasy
The Luminous Dead,Caitlin  Starling,"A thrilling, atmospheric debut with the intensive drive of The Martian and Gravity and the creeping dread of Annihilation, in which a caver on a foreign planet finds herself on a terrifying psychological and emotional journey for survival.When Gyre Price lied her way into this expedition, she thought she’d be mapping mineral deposits, and that her biggest problems would be cave collapses and gear malfunctions. She also thought that the fat paycheck—enough to get her off-planet and on the trail of her mother—meant she’d get a skilled surface team, monitoring her suit and environment, keeping her safe. Keeping her sane.Instead, she got Em.Em sees nothing wrong with controlling Gyre’s body with drugs or withholding critical information to “ensure the smooth operation” of her expedition. Em knows all about Gyre’s falsified credentials, and has no qualms using them as a leash—and a lash. And Em has secrets, too . . .As Gyre descends, little inconsistencies—missing supplies, unexpected changes in the route, and, worst of all, shifts in Em’s motivations—drive her out of her depths. Lost and disoriented, Gyre finds her sense of control giving way to paranoia and anger. On her own in this mysterious, deadly place, surrounded by darkness and the unknown, Gyre must overcome more than just the dangerous terrain and the Tunneler which calls underground its home if she wants to make it out alive—she must confront the ghosts in her own head.But how come she can't shake the feeling she’s being followed?", , ,Horror|Science Fiction|LGBT|Fiction|Adult|Thriller|LGBT|Queer|LGBT|Lesbian|Audiobook|Mystery
Light Chaser,Peter F. Hamilton|Gareth L. Powell,"In Peter F. Hamilton and Gareth L. Powell's action-packed sci-fi adventure Light Chaser, a love powerful enough to transcend death can bring down an entire empire.Amahle is a Light Chaser - one of a number of explorers, who travel the universe alone (except for their onboard AI), trading trinkets for life stories.But when she listens to the stories sent down through the ages she hears the same voice talking directly to her from different times and on different worlds. She comes to understand that something terrible is happening, and only she is in a position to do anything about it.And it will cost everything to put it right.", ,9781250769824,Science Fiction|Space|Space Opera|Novella|Fiction|Space|Science Fiction Fantasy|Short Stories|Adult|Adventure|Mystery
Star Trial,Irving A. Greenfield,The man from Earth.He was a prisoner on an alien planet. He knew neither his name nor his crime; his mind had been as tightly sealed by his captors as his cell. But he would stand trial for a galactic atrocity he could not remember - and those he could not know would judge him..., , ,Science Fiction
A Traveler from Altruria,William Dean Howells|David W. Levy,"First published in 1894, A Traveler from Altruria tells the story of a foreign visitor who presents the concept of a Utopian society. Howells hoped his novel would allow readers to confront the inconsistencies, imperfections, and injustices of Gilded Age America. Reprinted here as a historical document, the text is supported with a conprehensive introduction, chonology, and questions for consideration.", ,9780312117993,Fiction|Classics|Science Fiction|Science Fiction|Utopia|Literature|19th Century
Wayland's Principia,Richard Garfinkle,"Alien: Unlike in appearance, history, and thought. Alien: Distant, too distant to reach, too far to travel in a universe bound by the speed of light. Alien: They did not come, but they sent word, words so strange that humans would have to devote their lives to mimicking alien appearance, taking in alien history, and following alien thought in order to understand them. No longer so human, generation by generation these Humans-Reaching-to-the-Alien become Guests on their own world. Until some of the aliens, on a ship in a long slow two-hundred-year arc from world to world, announce that they are coming to Earth to welcome their hosts and Guests. Hearing of this, one voice cries out a different word for Alien: Monster", ,9780578035147,Science Fiction|Fiction|Science Fiction|Aliens
The Crow: The Lazarus Heart,Poppy Z. Brite|James O'Barr,"The Eternal One At our human limits, when we've gone asfor as flesh and imagination can take us, wemeet the Eternal One. The Crow. Immemorially old, and inconsolable, he is there only for those who seek both revengeand love, and are willing to go alI theway--and beyond. The Lazarus Heart Five, four, three, two ... Jared Poe counts thedays on Louisiana's Death Row. The controversialS&M photographer has been condemned to diefor killing his lover. He doesn't know who did it.Only that he didn't. Can he clear his name and find the realkiller in time? No. For this is no ordinary thriller. We are in thedark realm of The Crow, and Jared must feel thecold shudder of Death; must hear the beating ofblack wings; must prowl the shadowy gothnetherworld of New Orleans, to prove he was nokiller when he died. And find out what kind of killer he has become.", ,9780061020094,Horror|Fiction|Fantasy|Fantasy|Urban Fantasy|Gothic|Fantasy|Supernatural|Fantasy|Paranormal|LGBT|Novels|Dark
The Parent,B.V. Larson,"Bio-tech aliens battle Mechs built by humans! After centuries in stasis, a lost task force returns home. Arriving from the infinite void the surviving ships discover that the Imperium lies in ruin. The Homeworld itself is destroyed, and nothing lives in the Ancestral System except an infestation of unknown bipedal beings - creatures soft, red of blood and warm of flesh... When you colonize a planet, make sure the owners aren't coming back... MECH is the story of a new Earth colony built upon the ancient Homeworld of a civilization presumed (incorrectly) to be long dead. MECH is a full novel, 90,000 words in length...  Author's Disclaimer: Mech is a strange book (even by my standards). It's extremely popular, and everyone either loves it or hates it. Mech is a fast, fun read with a weird sense of humor. Think of it as a dark comedy, like a zombie movie. The story is meant to entertain, and nothing else. Read the sample! -BVL", , ,Science Fiction|Fiction|Space|Space Opera|Fantasy|Science Fiction|Military Science Fiction|Audiobook|Novels|Science Fiction Fantasy
The Balloon Hoax - an Edgar Allan Poe Short Story,Edgar Allan Poe,"This tale appeared in the ""New York Sun"" as a news story in 1844 with the claim that a group of men had successfully crossed the Atlantic Ocean from the United Kingdom in a new type of lighter-than-air balloon. They had landed in South Carolina.Although the story looked real, it was complete fiction and created entirely from Poe's imagination. Among the public, it's publication in the paper as a news event resulted in quite a stir. It was one of the first to use real names, such as aviation pioneers William Samuel Henson and George Cayley, as part of a fictitious news story, thus lending it greater veracity.Librarian's note: this entry is for the story, ""The Balloon Hoax."" Collections of short stories by the author can be found elsewhere on Goodreads.", , ,Short Stories|Classics|Fiction|Science Fiction|Novels|Literature|19th Century|Fantasy|Horror
Near Enemy,Adam Sternbergh,"Spademan--the kill-for-hire antihero from Shovel Ready--returns in another riveting, twisted, genre-busting novel from Adam SternberghIt's a year after Shovel Ready. Persephone is ensconced with her newborn upstate; Simon the Magician is struggling to keep control of Harrow's evangelical empire; and Spademan has accepted a seemingly routine job: to snuff out a no-good bed-hopper named Lesser. Lesser has been causing headaches all over the limnosphere, racking up enemies left and right. But Lesser comes back from the dream with a wild claim: that the terrorists have found a way to infiltrate the limnosphere, to hijack the luxury virtual escape from the inside. And they're doing it from somewhere in New York. Spademan is not used to having enemies--his foes usually end up dead pretty quickly--but he tries to stay vigilant about the dangers that lurk right under our noses. He's about to find out just how close these new enemies are--and how dangerous they can be.", ,9780385349024,Fiction|Science Fiction|Mystery|Science Fiction|Dystopia|Thriller|Mystery|Noir|Apocalyptic|Post Apocalyptic|Thriller|Mystery Thriller|Audiobook|Mystery|Crime
Permafrost,Alastair Reynolds,"Fix the past. Save the present. Stop the future. Alastair Reynolds unfolds a time-traveling climate fiction adventure in Permafrost.2080: at a remote site on the edge of the Arctic Circle, a group of scientists, engineers and physicians gather to gamble humanity’s future on one last-ditch experiment. Their goal: to make a tiny alteration to the past, averting a global catastrophe while at the same time leaving recorded history intact. To make the experiment work, they just need one last recruit: an ageing schoolteacher whose late mother was the foremost expert on the mathematics of paradox.2028: a young woman goes into surgery for routine brain surgery. In the days following her operation, she begins to hear another voice in her head... an unwanted presence which seems to have a will, and a purpose, all of its own – one that will disrupt her life entirely. The only choice left to her is a simple one.Does she resist... or become a collaborator?", , ,Science Fiction|Science Fiction|Time Travel|Fiction|Novella|Science Fiction|Dystopia|Apocalyptic|Post Apocalyptic|Audiobook|Thriller|Science Fiction|Apocalyptic|Speculative Fiction
Man Plus,Frederik Pohl,"Ill luck made Roger Torraway the subject of the Man Plus Programme, but it was deliberate biological engineering which turned him into a monster -- a machine perfectly adapted to survive on Mars. For according to computer predictions, Mars is humankind's only alternative to extinction. But beneath his monstrous exterior, Torraway still carries a man's capacity for suffering.", ,9781857989465,Science Fiction|Fiction|Speculative Fiction|Science Fiction Fantasy|Fantasy|Classics|Literature|American|Space|Science Fiction|Hard Science Fiction|Novels
The Battle Of Disneyland,Thom Keyes, , ,9780491014625,
Doctor Who: Borrowed Time,Naomi Alderman,"'You want more time Mr Brown, of course you do. We all want more time. Let me make you an offer...'Andrew Brown never has enough time. No time to call his sister, or to prepare for that important presentation at the bank where he works. The train's late, the lift jams. If only he'd had just a little more time. And time is the business of Mr Symington and Mr Blenkinsop. They'll lend him some - at a very reasonable rate of interest.Detecting a problem, the Doctor, Amy and Rory go undercover at the bank. But they have to move fast to stop Symington and Blenkinsop before they cash in their investments.A thrilling all-new adventure featuring the Doctor, Amy and Rory, as played by Matt Smith, Karen Gillan and Arthur Darvill in the spectacular hit Doctor Who series from BBC Television.", ,9781849902335,Media Tie In|Doctor Who|Science Fiction|Fiction|Fantasy|Science Fiction|Time Travel|Adventure|Media Tie In|Young Adult|Science Fiction Fantasy|Science Fiction|Aliens
Децата на Дюн. Бог-император на Дюн,Frank Herbert|Франк Хърбърт,"Излиза през 1965 и още същата година е отличен с наградите ""Небюла"" и ""Хюго"". За научната фантастика ""Дюн"" е онова, което е ""Властелинът на пръстените"" за фентъзи литературата. Тази изключителна поредица премахва бариерите на съзнанието и разширява неимоверно пространството и времето, за да освободи достъпа на фантазията до всички територии на необятното. Ако се чудите какво е генезисът на джедаите, империите на мрака, изтънелите прегради между добро и зло и още много други опори на съвременната фантастика, потърсете тук.""Дюн"" е удивителен и сложен епос, съчетаващ политика, религия, човешка еволюция и екология.", ,9789545859052,Science Fiction|Fantasy
Swastika Night,Katharine Burdekin|Daphne Patai,"Published in 1937, twelve years before Orwell's 1984, Swastika Night projects a totally male-controlled fascist world that has eliminated women as we know them. Women are breeders, kept as cattle, while men in this post-Hitlerian world are embittered automatons, fearful of all feelings, having abolished all history, education, creativity, books, and art. The plot centers on a “misfit” who asks, “How could this have happened?”", ,9780935312560,Fiction|Science Fiction|Science Fiction|Dystopia|Science Fiction|Alternate History|Classics|Feminism|Speculative Fiction|Novels|Literature|Literature|20th Century
Island Kill,Robert Cain,"When an important U.S. Congressman is kidnapped by a sadistic drug kingpin, a frightening powers shift occurs in both the narcotics world and in America. Ordered into the search, Cybernarc infiltrates an armed fortress called Pirate's Cay, where Cybernarc finds out exactly what he's made of.", ,9780061003851,Action
Zenith,Grant Morrison|Steve Yeowell,"Zenith Phase 3, Grant Morrison's comics masterpeice with unforgetable art by Steve Yeowell, has been unavailable to trade for twenty years, but part three is published again here in a stunning new hardback edition.After saving London from the supernazi Masterman and a nuclear missile strike, the shallow superhuman popstar Zenith has found that his fifteen minutes of fame are almost up. With his career on the downturn, he agrees to go to Alternative 23 where another version of the WWII superhero, Maximan, is gathering an army of superhuman beings from alternate Earths to take part in a multidimensional battle for survival. With the fate of all reality in the balance, will Zenith be able to drop the sarcasm and take things seriously for once? It&#8217;s doubtful...",Limited edition (1000),9781781082317,Sequential Art|Comics|Sequential Art|Graphic Novels|Comics|Superheroes|Horror|Fiction|Comics|Comic Book|Science Fiction|Fantasy|European Literature|British Literature|Graphic Novels Comics
Slow Bullets,Alastair Reynolds,"From the author of the Revelation Space series comes an interstellar adventure of war, identity, betrayal, and the preservation of civilization itself.A vast conflict, one that has encompassed hundreds of worlds and solar systems, appears to be finally at an end. A conscripted soldier is beginning to consider her life after the war and the family she has left behind. But for Scur—and for humanity—peace is not to be.On the brink of the ceasefire, Scur is captured by a renegade war criminal, and left for dead in the ruins of a bunker. She revives aboard a prisoner transport vessel. Something has gone terribly wrong with the ship.Passengers—combatants from both sides of the war—are waking up from hibernation far too soon. Their memories, embedded in bullets, are the only links to a world which is no longer recognizable. And Scur will be reacquainted with her old enemy, but with much higher stakes than just her own life. ",First edition: 2015,9781616961954,Science Fiction|Fiction|Novella|Space|Space Opera|Space|Science Fiction Fantasy|Audiobook|Short Stories|Speculative Fiction|Adventure|Survival
Han Solo's Revenge,Brian Daley,"SLAVERS BY CHANCEThere's always work for a space-faring freighter captain who doesn't ask awkward questions, and Han Solo quickly got a job that would pay him a cool 10,000 credits. It would also, he discovered as soon as he made planetfall to pick up his cargo, earn him and Chewbacca summary execution. The Corporate Sector Authority could overlook many crimes, but the slave trade carried with it mandatory capital punishment.Thanks to the quick thinking of Blue Max, a computer-partner of Han's work 'droid Bollux, Han was able to turn the tables on the slavers and free their captives. But he and Chewie were dead broke, with not many prospects in sight.Figuring that somebody still owe him 10,000 credits, Han kept a rendezvous the slavers had arranged with their shadowy boss. But the lovely girl who kept the date didn't fit his idea of a slave trader. And she wasn't. Rather, Fiolla was a full-fledged officer of the Sector Authority...most of whose laws Han had already broken. Now he was in real trouble!FIRST PAPERBACK EDITION", ,9780345288400,Media Tie In|Star Wars|Science Fiction|Fiction|Fantasy|Space|Space Opera|Science Fiction Fantasy|Adventure|Media Tie In|Novels|Anthologies|Collections
Forever Free,Joe Haldeman,"William Mandela is a genetic throwback, one of the small group of humans who fought and survived the Forever War. They returned to find humanity has evolved into a group mind called Man. Surrounded by a society that is too autocratic and intrusive, living a dull existence which cannot compare to the certainties of combat and feeling increasingly alienated, the veterans plan an escape to the future by means of space travel and relativity. But when their ship starts to fail, their journey becomes a search for the Unknown, the elusive entity responsible.",New edition,9781857989311,Science Fiction|Fiction|War|War|Military Fiction|Science Fiction Fantasy|Space|Space|Space Opera|Science|Technology|Fantasy|Science Fiction|Aliens
Old Rambling House,Frank Herbert,"Old Rambling House is a short story notable for its atmosphere and the dystopian multiverse in which no hope of freedom is left, which is atypical for Herbert's works.", , ,Science Fiction|Short Stories|Fiction
The Taming Power: The First Qhe Adventure,W.W. (William Bloom)|Richard Clifton-Dey, , ,9780583123228,Pulp|Thriller
Effendi,Jon Courtenay Grimwood,"Masterfully blending speculative fiction and hard-boiled mystery, Jon Courtenay Grimwood's acclaimed Arabesk series plunges readers into a world eerily familiar and shockingly unpredictable. Here a troubled detective follows a trail of clues through a city where innocence itself may be a thing of the past. . . .It's the twenty-first century and El Iskandryia--an alluring metropolis built on seduction, corruption, and lies--is the double-dealing heart of an Ottoman Empire that still rules the world. But these days a sense of dread hangs over El Isk--and over Ashraf Bey, the city's new Chief of Detectives. A trial is set to take place, and it's up to Raf to decide the case. There's only one problem: the suspect is the billionaire father of the woman Raf should have married.Industrialist Hamzah Effendi is accused of crimes so horrible that even El Iskandryia wants him eliminated. But Raf finds that protecting the sensual and impetuous Zara Quitrimala from the secrets of her father's past may be even more dangerous. For Raf must now solve a series of brutal murders that are somehow connected to the case--and to Zara. And the closer Raf gets to the truth, the more elusive the answers become--and the closer he comes to his own demise....Praise for the Arabesk series and Effendi""Raymond Chandler for the 21st century.""--Esquire  ""All brilliant light and scorching heat . . . Grimwood has successfully mingled fantasy with reality to make an unusual, believable, and absorbing mystery.--Sunday Telegraph (London)""If you're not reading Jon Courtenay Grimwood, then you don't know how subtle and daring fiction can be.""--Michael Marshall Smith, author of Spares and One of Us ""Fast, furious, fun and elegant, the Arabesk trilogy is one of the best things to hit the bookstores in a while.""--SFRevu   ", ,9780553587449,Science Fiction|Science Fiction|Alternate History|Fiction|Fantasy|Mystery|Science Fiction|Cyberpunk|Mystery|Crime|Speculative Fiction|Thriller|Thriller|Mystery Thriller
The Absolute at Large,Karel Čapek|Stephen Baxter,"In this satirical classic, a brilliant scientist invents the Karburator, a reactor that can create abundant and practically free energy. However, the Karburator’s superefficient energy production also yields a powerful by-product. The machine works by completely annihilating matter and in so doing releases the Absolute, the spiritual essence held within all matter, into the world. Infected by the heady, pure Absolute, the world’s population becomes consumed with religious and national fervor, the effects of which ultimately cause a devastating global war. Set in the mid-twentieth century, The Absolute at Large questions the ethics and rampant spread of power, mass production, and atomic weapons that Karel Capek saw in the technological and political revolutions occurring around him. Stephen Baxter provides an introduction for this Bison Books edition.",Frontiers of Imagination,9780803264595,Fiction|Science Fiction|European Literature|Czech Literature|Classics|Literature|Novels|Humor|Literature|20th Century|Fantasy|Science Fiction Fantasy
A Wizard of Earthsea,Ursula K. Le Guin,"Ged, the greatest sorcerer in all Earthsea, was called Sparrowhawk in his reckless youth. Hungry for power and knowledge, Sparrowhawk tampered with long-held secrets and loosed a terrible shadow upon the world. This is the tale of his testing, how he mastered the mighty words of power, tamed an ancient dragon, and crossed death's threshold to restore the balance.", ,9780553383041,Fantasy|Fiction|Young Adult|Classics|Science Fiction Fantasy|Fantasy|Magic|Fantasy|High Fantasy|Science Fiction|Adventure|Audiobook
Pashazade: The First Arabesk,Jon Courtenay Grimwood,"Part mystery, part speculative fiction, and wholly unforgettable, Jon Courtenay Grimwood's celebrated Arabesk series portrays the dark, hard-boiled story of a man out to prove his innocence in an alternate world where the facts aren't always the same as the truth . . . and murder isn't the worst that can happen. It's a twenty-first century hauntingly familiar--and yet startlingly different from our own. Here the United States brokered a deal that ended World War I, and the Ottoman Empire never collapsed. And lording it over all sits the complex, seductive, and bloodthirsty North African metropolis of El Iskandryia. Almost nothing is what it seems to be in El Isk, and Ashraf Bey is no exception. Neither the rich Ottoman aristocrat everyone thinks he is, nor the minor street criminal once shipped off to prison when he fell foul of his Chinese Triad employers-the fact is that Raf has as little idea who he is as anyone else. With few clues and no money, all Raf has is a surname hinting at noble heritage and an arranged marriage to a woman who hates him. But nothing Ashraf al Mansur learns about himself is as unexpected--or as terrifying--as the brutal murder he's accused of committing. Now, as a hunted man with the welfare of a precocious young girl in his irresponsible hands, Raf must race after a killer through an unforgiving city as foreign to him as the truth he'll uncover about himself.", ,9780743202848,Science Fiction|Science Fiction|Alternate History|Fiction|Mystery|Fantasy|Science Fiction|Cyberpunk|Thriller|Science Fiction Fantasy|Mystery|Crime|Speculative Fiction
The Electric Church,Jeff Somers,"In the near future, the only thing growing faster than the criminal population is the Electric Church, a new religion founded by a mysterious man named Dennis Squalor. The Church preaches that life is too brief to contemplate the mysteries of the universe: eternity is required. In order to achieve this, the converted become Monks -- cyborgs with human brains, enhanced robotic bodies, and virtually unlimited life spans. Enter Avery Cates, a dangerous criminal known as the best killer-for-hire around. The authorities have a special mission in mind for Cates: assassinate Dennis Squalor. But for Cates, the assignment will be the most dangerous job he's ever undertaken -- and it may well be his last.", ,9780316021722,Science Fiction|Science Fiction|Cyberpunk|Fiction|Science Fiction|Dystopia|Thriller|Mystery|Crime|Science Fiction Fantasy|Mystery|Noir|Mystery|Fantasy
Annihilation,B.V. Larson,"Kyle Riggs is in for a rough ride.In ANNIHILATION, the seventh book of the Star Force Series, nothing goes as planned. The three fledgling human colonies in the Eden System are beginning to take hold, but the forces threatening to root them out are many. The Crustaceans are calling for help, despite the fact they are the sworn enemies of Star Force. Are they potential allies, or vicious tricksters? And why are the oceans of their world heating up?Even as Riggs flies out to investigate the situation, more mysteries arise. The Blues are making vague threats, and Earth is suing for peace. Who is to be trusted, and who holds a dagger behind their backs?", , ,Science Fiction|Space|Space Opera|War|Military Fiction|Fiction|Science Fiction|Military Science Fiction|Audiobook|Space|Science Fiction|Aliens|War|Adventure
Unicorn Variations,Roger Zelazny,"Unicorn Variations is a collection of stories and essays by author Roger Zelazny, published in 1983. The title story, ""Unicorn Variation"", was written as a result of Zelazny having been asked to contribute to two different upcoming anthologies — one collecting stories set in bars, and one collecting stories about unicorns. When Zelazny mentioned these requests to his close friend George R. R. Martin, the other told Zelazny of a third upcoming anthology — one which would collect stories about chess — and jokingly suggested that Zelazny write a story about playing chess against a unicorn in a bar, so that he could sell the story three times. Zelazny did just that and then went on to win a Hugo Award for the story.Contents:Introduction (Unicorn Variations) [essay] (1983)Unicorn Variation (1981)The Last of the Wild Ones [Sam Murdock] (1981)Recital (1981)The Naked Matador (1981)The Parts That Are Only Glimpsed: Three Reflexes [essay] (1978)Dismal Light [Francis Sandow] (1968)Go Starless in the Night (1979)But Not the Herald (1965)A Hand Across the Galaxy (1967)The Force That Through the Circuit Drives the Current (1976)Home is the Hangman [Nemo] (1975)Fire and/or Ice, Exeunt Omnes, A Very Good Year ... [essay] (1983)Fire and/or Ice (1980)Exeunt Omnes (1980)A Very Good Year ... (1979)My Lady of the Diodes (1970)And I Only Am Escaped to Tell Thee (1981)The Horses of Lir (1981)The Night Has 999 Eyes (1964)Angel, Dark Angel (1967)Walpurgisnacht (1981)The George Business (1980)Some Science Fiction Parameters: A Biased View [essay] (1975)", ,9780671494490,Fantasy|Science Fiction|Short Stories|Fiction|Anthologies|Science Fiction Fantasy|Speculative Fiction|Anthologies|Collections|Short Stories|Short Story Collection|Games|Chess
The Gone World,Tom Sweterlitsch,"“I promise you have never read a story like this.” —Blake Crouch, New York Times bestselling author of Dark MatterInception meets True Detective in this science fiction thriller of spellbinding tension and staggering scope that follows a special agent into a savage murder case with grave implications for the fate of mankind...Shannon Moss is part of a clandestine division within the Naval Criminal Investigative Service. In western Pennsylvania, 1997, she is assigned to solve the murder of a Navy SEAL's family--and to locate his vanished teenage daughter. Though she can't share the information with conventional law enforcement, Moss discovers that the missing SEAL was an astronaut aboard the spaceship U.S.S. Libra—a ship assumed lost to the currents of Deep Time. Moss knows first-hand the mental trauma of time-travel and believes the SEAL's experience with the future has triggered this violence.Determined to find the missing girl and driven by a troubling connection from her own past, Moss travels ahead in time to explore possible versions of the future, seeking evidence to crack the present-day case. To her horror, the future reveals that it's not only the fate of a family that hinges on her work, for what she witnesses rising over time's horizon and hurtling toward the present is the Terminus: the terrifying and cataclysmic end of humanity itself.Luminous and unsettling, The Gone World bristles with world-shattering ideas yet remains at its heart an intensely human story.", ,9780399167508,Science Fiction|Fiction|Science Fiction|Time Travel|Mystery|Thriller|Horror|Mystery|Crime|Thriller|Mystery Thriller|Audiobook|Science Fiction Fantasy
The Edge of Tomorrow,Isaac Asimov, , ,9780812531220,Science Fiction|Fiction|Short Stories|Science Fiction Fantasy|Speculative Fiction|Short Stories|Short Story Collection|Anthologies|Collections|Writing|Essays
Operation Haystack,Frank Herbert,"It's hard to ferret out a gang of fanatics; it would, obviously, be even harder to spot a genetic line of dedicated men. But the problem Orne had was one step tougher than that! A science fiction classic from Frank Herbert, author of DUNE!", , ,Science Fiction|Short Stories|Fiction
Being Alien,Rebecca Ore,"All the different ways of being a smart calculating creature doesn’t mean that those creatures don’t do dumb things from time to time, borrow each others’ vices, and can’t have hangnails and broken feathers.", ,9780812547924,Science Fiction|Fiction
Steel World,B.V. Larson,"In the twentieth century Earth sent probes, transmissions and welcoming messages to the stars. Unfortunately, someone noticed. The Galactics arrived with their battle fleet in 2052. Rather than being exterminated under a barrage of hell-burners, Earth joined their vast Empire. Swearing allegiance to our distant alien overlords wasn’t the only requirement for survival. We also had to have something of value to trade, something that neighboring planets would pay their hard-earned credits to buy. As most of the local worlds were too civilized to have a proper army, the only valuable service Earth could provide came in the form of soldiers…someone had to do their dirty work for them, their fighting and dying. I, James McGill, was born in 2099 on the fringe of the galaxy. When Hegemony Financial denied my loan applications, I was kicked out of the university and I turned to the stars. My first campaign involved the invasion of a mineral-rich planet called Cancri-9, better known as Steel World. The attack didn’t go well, and now Earth has entered a grim struggle for survival. Humanity’s mercenary legions go to war in STEEL WORLD, bestselling author B. V. Larson’s latest science fiction novel.", , ,Science Fiction|Space|Space Opera|Fiction|War|Military Fiction|Audiobook|Science Fiction|Military Science Fiction|Space|Science Fiction|Aliens|Fantasy|Science Fiction Fantasy
The Priests Of Psi,Frank Herbert,"Une planète étrange où toutes les sectes de l'univers se rassemblent, une enquête dans un salon funéraire où sévit un extraterrestre, un complot terroriste à l'échelle intergalactique, une rencontre avec la communauté des Rien-du-Tout... Autant d'histoires incroyables que l'un des grands maîtres de la science-fiction nous propose dans ce recueil. Frank Herbert aborde dans ces six nouvelles un thème qui lui est cher : les rapports de l'homme à la religion, au mysticisme et au pouvoir. Certains textes ne sont pas sans rappeler l'atmosphère de « Dune », d'autres sont satiriques voire loufoques, et tous démontrent, s'il le fallait encore, le talent et l'imaginaire fascinants du créateur de la plus grande saga de science-fiction de notre temps.", ,9780708880784,Science Fiction|Short Stories|Anthologies
Kutath,C.J. Cherryh|Gino D'Achille,"Kutath was an ancient world and a dying one. In ages past, its best sons and daughters had gone to the stars to serve as mercenaries in the wars of aliens. Now the survivors of its star-flung people, the mri, had come back-in the form of a single woman, the last priestess-queen Melein, and a single man, the last warrior Nuin. And one other-the human Sten Duncan who had deserted Earth-s military forces to swear service to the foes of his own species-.", ,9780879975166,Science Fiction|Fiction|Fantasy|Space|Space Opera|Science Fiction Fantasy|Speculative Fiction|Philosophy|Own|Science Fiction|Aliens
The Islanders,Christopher Priest,"Reality is illusory and magical in the stunning new literary SF novel from the multiple award-winning author of The Prestige—for fans of Haruki Murakami and David Mitchell A tale of murder, artistic rivalry, and literary trickery; a Chinese puzzle of a novel where nothing is quite what it seems; a narrator whose agenda is artful and subtle; a narrative that pulls you in and plays an elegant game with you. The Dream Archipelago is a vast network of islands. The names of the islands are different depending on who you talk to, their very locations seem to twist and shift. Some islands have been sculpted into vast musical instruments, others are home to lethal creatures, others the playground for high society. Hot winds blow across the archipelago and a war fought between two distant continents is played out across its waters. The Islanders serves both as an untrustworthy but enticing guide to the islands; an intriguing, multi-layered tale of a murder; and the suspect legacy of its appealing but definitely untrustworthy narrator. It shows Christopher Priest at the height of his powers and illustrates his undiminished power to dazzle.", ,9780575070042,Science Fiction|Fantasy|Fiction|Mystery|Speculative Fiction|European Literature|British Literature|Literary Fiction|Literature|Novels|Contemporary
Reunion,Michael Jan Friedman,"Before he commanded the Starship Enterprise, Jean-Luc Picard was the captain of the deep space exploration vessel, the ""U.S.S. Stargazer,"" on an incredible twenty-two year voyage. Now Picard is reunited with his old crew for the first time in over a decade, on a mission to see his former first officer installed as ruler of the Daa'Vit Empire. The reunion turns deadly when a ruthless assassin begins eliminating the ""U.S.S. Stargazer"" crew one by one. Picard's present and former shipmates must join forces to solve the mystery of the Captain's past, before the killer strikes again.", ,9780671787554,Media Tie In|Star Trek|Science Fiction|Fiction|Star Trek|Star Trek The Next Generation|Fantasy|Media Tie In|Science Fiction Fantasy|Novels|Media Tie In|Tv|Audiobook
Knight Moves,Walter Jon Williams,"Earth's been a paradise too long - it's time for another revolution!The Falkner Generator gave humanity the stars - but only at near light speed. And there's the rub.Doran Flakner, Humanity's Savior (retired), gets the startling news: On a boring little planet, the creatures called ""lugs"" are engaged in instant teleportation. If Doran can unravel the lugs' secret, humankind will once agian have new worlds to conquer!", ,9780812557947,Science Fiction|Fiction|Fantasy|Science Fiction Fantasy|Own
Rebellion,B.V. Larson,"REBELLION is the turning point in the great interstellar war between all living creatures and the machines. Star Force is on the side of the machines--but for how long? In the third book of the Star Force series, Kyle Riggs learns just what kind of war Earth is caught up in. At the mercy of the Macros, his marines fight against new alien races, big and small. They battle the innocent and the vile alike, until their situation becomes grim.REBELLION is a military science fiction novel by bestselling author B. V. Larson.", , ,Science Fiction|War|Military Fiction|Space|Space Opera|Fiction|Science Fiction|Military Science Fiction|Audiobook|Space|Science Fiction|Aliens|War|Science Fiction Fantasy
Lynessa's Curse,Adam David Collings|Travis Perry,"A Terra-formed Mars - Plunged back into the dark agesAlastair is a peasant working the lands of Lord Garath. When his beloved, Lynessa, is struck with the dreaded curse, he embarks on a quest to find an artefact from the distant 'time of magic' to save her life. In the jungles of Argyre Planitia, he faces dragons, giant birds and a tribe of warriors who will stop at nothing to protect the ancient artefact from those who would take it.A novella based upon Medieval Mars created by Travis Perry.", , ,
